Date,Transaction_ID,Product_Name,Category,Quantity,Unit_Price,Gross_Revenue,Discount_Applied,Net_Revenue,Net_Profit
2026-06-18,TXN-782385,Cloud Workspace Pro,SaaS,38,45,1710,215.46,1494.54,795.3
2026-05-02,TXN-969485,Enterprise Server Suite,Electronics,6,1200,7200,576.72,6623.28,3756.3399999999997
2026-07-03,TXN-717585,AI Analytics API Token,SaaS,23,250,5750,187.61,5562.39,3314.34
2026-05-05,TXN-106464,Enterprise Server Suite,Electronics,4,1200,4800,1037.58,3762.42,2168.16
2026-06-28,TXN-656922,Enterprise Server Suite,Electronics,11,1200,13200,2435.01,10764.99,6159.719999999999
2026-03-02,TXN-204127,Cloud Workspace Pro,SaaS,20,45,900,15.6,884.4,382.69
2026-06-20,TXN-119782,Enterprise Server Suite,Electronics,9,1200,10800,2168.05,8631.95,3485.9400000000005
2026-04-18,TXN-874751,Cloud Workspace Pro,SaaS,49,45,2205,130.09,2074.91,1018.9699999999998
2026-05-27,TXN-331237,Cloud Workspace Pro,SaaS,14,45,630,18.36,611.64,312.28
2026-05-30,TXN-660185,Enterprise Server Suite,Electronics,4,1200,4800,796.04,4003.96,2307.7
2026-07-17,TXN-680118,AI Analytics API Token,SaaS,22,250,5500,121.28,5378.72,3027.19
2026-06-03,TXN-484096,Cybersecurity Firewall V4,Software,7,600,4200,328.76,3871.24,1572.02
2026-07-26,TXN-725732,Workstation Pro Setup,Electronics,13,850,11050,1884.97,9165.03,5286.710000000001
2026-03-02,TXN-972143,Cloud Workspace Pro,SaaS,37,45,1665,126.91,1538.09,732.06
2026-03-19,TXN-987196,Cybersecurity Firewall V4,Software,10,600,6000,1382.35,4617.65,2190.0899999999997
2026-02-03,TXN-156633,Enterprise Server Suite,Electronics,9,1200,10800,1434.0,9366.0,4222.72
2026-02-01,TXN-183123,Cloud Workspace Pro,SaaS,47,45,2115,21.9,2093.1,1115.71
2026-08-12,TXN-866868,Cloud Workspace Pro,SaaS,11,45,495,61.24,433.76,200.5
2026-05-06,TXN-317070,Workstation Pro Setup,Electronics,1,850,850,72.42,777.58,316.05000000000007
2026-06-19,TXN-947374,AI Analytics API Token,SaaS,16,250,4000,240.38,3759.62,1732.37
2026-03-03,TXN-776337,AI Analytics API Token,SaaS,32,250,8000,163.27,7836.73,3966.8899999999994
2026-07-05,TXN-644344,Cloud Workspace Pro,SaaS,40,45,1800,139.67,1660.33,859.02
2026-08-03,TXN-696682,Workstation Pro Setup,Electronics,6,850,5100,73.72,5026.28,2436.9599999999996
2026-03-15,TXN-104136,Enterprise Server Suite,Electronics,5,1200,6000,540.59,5459.41,3180.5699999999997
2026-06-22,TXN-334847,Enterprise Server Suite,Electronics,1,1200,1200,69.48,1130.52,486.37
2026-05-01,TXN-785328,Workstation Pro Setup,Electronics,14,850,11900,1933.34,9966.66,5296.599999999999
2026-04-27,TXN-299316,Cloud Workspace Pro,SaaS,34,45,1530,47.23,1482.77,669.75
2026-05-26,TXN-572617,Cybersecurity Firewall V4,Software,8,600,4800,116.57,4683.43,1988.9500000000003
2026-08-28,TXN-529069,Workstation Pro Setup,Electronics,5,850,4250,509.47,3740.5299999999997,2093.75
2026-06-26,TXN-173591,Cybersecurity Firewall V4,Software,4,600,2400,685.48,1714.52,775.67
2026-02-16,TXN-927150,AI Analytics API Token,SaaS,48,250,12000,59.53,11940.47,6550.389999999999
2026-08-08,TXN-899448,Cybersecurity Firewall V4,Software,7,600,4200,937.32,3262.68,1357.7899999999997
2026-06-03,TXN-750370,Cloud Workspace Pro,SaaS,32,45,1440,134.84,1305.16,566.6000000000001
2026-07-13,TXN-934123,Enterprise Server Suite,Electronics,10,1200,12000,1660.68,10339.32,5584.82
2026-06-26,TXN-841063,AI Analytics API Token,SaaS,47,250,11750,935.65,10814.35,4687.070000000001
2026-02-21,TXN-795139,Workstation Pro Setup,Electronics,5,850,4250,511.18,3738.82,1989.64
2026-05-24,TXN-189353,Cybersecurity Firewall V4,Software,6,600,3600,426.66,3173.34,1871.4700000000003
2026-04-28,TXN-399155,Cloud Workspace Pro,SaaS,12,45,540,60.67,479.33,253.38
2026-03-21,TXN-800614,Enterprise Server Suite,Electronics,14,1200,16800,2291.92,14508.08,8112.73
2026-06-10,TXN-558819,Cloud Workspace Pro,SaaS,49,45,2205,125.84,2079.16,1203.37
2026-06-03,TXN-125739,AI Analytics API Token,SaaS,6,250,1500,64.07,1435.93,725.1200000000001
2026-08-06,TXN-930049,Workstation Pro Setup,Electronics,1,850,850,120.24,729.76,401.05
2026-08-24,TXN-969953,Cloud Workspace Pro,SaaS,25,45,1125,34.76,1090.24,653.94
2026-08-22,TXN-892879,Enterprise Server Suite,Electronics,7,1200,8400,508.94,7891.06,3687.79
2026-05-04,TXN-850774,Cloud Workspace Pro,SaaS,24,45,1080,138.83,941.17,388.0
2026-01-12,TXN-963787,Cloud Workspace Pro,SaaS,40,45,1800,112.94,1687.06,907.8399999999999
2026-08-26,TXN-407322,Cybersecurity Firewall V4,Software,4,600,2400,85.95,2314.05,1236.7000000000003
2026-08-10,TXN-869042,Cybersecurity Firewall V4,Software,3,600,1800,103.54,1696.46,829.4000000000001
2026-01-06,TXN-684326,Workstation Pro Setup,Electronics,11,850,9350,1592.13,7757.87,4523.98
2026-07-06,TXN-622820,Cybersecurity Firewall V4,Software,11,600,6600,542.76,6057.24,2631.66
2026-01-23,TXN-515685,Cybersecurity Firewall V4,Software,5,600,3000,107.2,2892.8,1654.3700000000001
2026-01-17,TXN-206311,Cloud Workspace Pro,SaaS,25,45,1125,126.23,998.77,432.15999999999997
2026-04-16,TXN-733609,Cybersecurity Firewall V4,Software,3,600,1800,165.38,1634.62,894.1099999999999
2026-05-20,TXN-145689,Workstation Pro Setup,Electronics,7,850,5950,308.1,5641.9,3325.5299999999997
2026-05-25,TXN-991659,Enterprise Server Suite,Electronics,3,1200,3600,272.5,3327.5,1642.14
2026-04-13,TXN-128885,Workstation Pro Setup,Electronics,10,850,8500,282.63,8217.37,4306.330000000001
2026-05-01,TXN-121584,Workstation Pro Setup,Electronics,2,850,1700,247.39,1452.6100000000001,603.5300000000001
2026-03-15,TXN-480350,Cloud Workspace Pro,SaaS,10,45,450,12.96,437.04,203.95000000000002
2026-07-04,TXN-700699,Workstation Pro Setup,Electronics,9,850,7650,624.07,7025.93,3822.6200000000003
2026-02-22,TXN-123331,Workstation Pro Setup,Electronics,10,850,8500,1382.35,7117.65,3904.0599999999995
2026-08-09,TXN-949649,Cloud Workspace Pro,SaaS,16,45,720,54.72,665.28,285.27
2026-08-01,TXN-262007,Cybersecurity Firewall V4,Software,12,600,7200,749.53,6450.47,2666.7900000000004
2026-03-28,TXN-894300,Enterprise Server Suite,Electronics,1,1200,1200,217.41,982.59,425.18000000000006
2026-02-13,TXN-445744,Workstation Pro Setup,Electronics,10,850,8500,1564.91,6935.09,4144.41
2026-02-20,TXN-311655,Cloud Workspace Pro,SaaS,42,45,1890,137.5,1752.5,1021.57
2026-05-29,TXN-935002,Cybersecurity Firewall V4,Software,9,600,5400,383.31,5016.69,2524.8999999999996
2026-01-18,TXN-675770,Workstation Pro Setup,Electronics,9,850,7650,698.93,6951.07,2994.9799999999996
2026-03-15,TXN-911032,Enterprise Server Suite,Electronics,4,1200,4800,453.59,4346.41,1754.92
2026-03-16,TXN-764006,Cloud Workspace Pro,SaaS,44,45,1980,247.75,1732.25,998.48
2026-08-20,TXN-937860,Enterprise Server Suite,Electronics,5,1200,6000,376.34,5623.66,3261.0899999999997
2026-08-14,TXN-749837,Workstation Pro Setup,Electronics,3,850,2550,439.01,2110.99,1120.4299999999998
2026-03-29,TXN-534352,Cybersecurity Firewall V4,Software,14,600,8400,924.33,7475.67,4336.639999999999
2026-05-19,TXN-882119,Cloud Workspace Pro,SaaS,30,45,1350,175.18,1174.82,563.7299999999999
2026-03-30,TXN-459698,Workstation Pro Setup,Electronics,10,850,8500,1072.31,7427.6900000000005,3779.7300000000005
2026-07-05,TXN-409044,AI Analytics API Token,SaaS,20,250,5000,159.02,4840.98,2009.3499999999995
2026-05-16,TXN-125938,Cloud Workspace Pro,SaaS,9,45,405,10.0,395.0,231.95
2026-01-29,TXN-365470,AI Analytics API Token,SaaS,30,250,7500,386.48,7113.52,4122.47
2026-03-17,TXN-409732,Cloud Workspace Pro,SaaS,15,45,675,75.27,599.73,295.93
2026-08-02,TXN-623225,Workstation Pro Setup,Electronics,2,850,1700,3.59,1696.41,884.1400000000001
2026-03-29,TXN-815295,Workstation Pro Setup,Electronics,7,850,5950,692.25,5257.75,2348.8
2026-01-15,TXN-383816,Cybersecurity Firewall V4,Software,13,600,7800,1517.92,6282.08,2639.42
2026-06-30,TXN-727751,Cloud Workspace Pro,SaaS,19,45,855,25.88,829.12,346.77
2026-06-05,TXN-258272,AI Analytics API Token,SaaS,19,250,4750,87.42,4662.58,2092.15
2026-05-12,TXN-450036,AI Analytics API Token,SaaS,48,250,12000,739.95,11260.05,6665.199999999999
2026-08-28,TXN-938092,Cybersecurity Firewall V4,Software,13,600,7800,1036.22,6763.78,2912.12
2026-05-31,TXN-156116,AI Analytics API Token,SaaS,20,250,5000,170.93,4829.07,1945.3399999999997
2026-04-16,TXN-286720,Enterprise Server Suite,Electronics,12,1200,14400,1604.97,12795.03,5587.1900000000005
2026-08-08,TXN-497595,Enterprise Server Suite,Electronics,12,1200,14400,1450.91,12949.09,6126.07
2026-02-25,TXN-983302,AI Analytics API Token,SaaS,9,250,2250,219.82,2030.18,1142.21
2026-04-16,TXN-856547,Cybersecurity Firewall V4,Software,10,600,6000,654.13,5345.87,2204.44
2026-06-30,TXN-977311,Enterprise Server Suite,Electronics,7,1200,8400,1471.7,6928.3,3096.51
2026-02-20,TXN-417188,Cloud Workspace Pro,SaaS,47,45,2115,253.16,1861.84,842.0899999999999
2026-08-09,TXN-955953,AI Analytics API Token,SaaS,14,250,3500,106.57,3393.43,1368.9499999999998
2026-03-21,TXN-979554,Workstation Pro Setup,Electronics,9,850,7650,619.88,7030.12,3882.0099999999998
2026-01-09,TXN-193246,Cybersecurity Firewall V4,Software,5,600,3000,162.59,2837.41,1164.6499999999999
2026-05-01,TXN-287646,Cloud Workspace Pro,SaaS,45,45,2025,180.14,1844.8600000000001,926.4000000000001
2026-06-22,TXN-795923,Cloud Workspace Pro,SaaS,19,45,855,37.41,817.59,339.41
2026-03-10,TXN-419248,Cloud Workspace Pro,SaaS,46,45,2070,114.68,1955.32,913.6299999999999
2026-04-22,TXN-665158,AI Analytics API Token,SaaS,31,250,7750,670.82,7079.18,3430.26
2026-03-31,TXN-829520,Enterprise Server Suite,Electronics,14,1200,16800,2791.9,14008.1,7230.04
2026-02-28,TXN-399479,Enterprise Server Suite,Electronics,4,1200,4800,605.56,4194.4400000000005,2510.5000000000005
2026-08-20,TXN-532601,AI Analytics API Token,SaaS,47,250,11750,589.79,11160.21,4665.119999999999
2026-03-21,TXN-146015,Enterprise Server Suite,Electronics,13,1200,15600,3371.03,12228.97,6219.929999999999
2026-08-10,TXN-596753,Workstation Pro Setup,Electronics,14,850,11900,2300.76,9599.24,4421.09
2026-05-04,TXN-374270,Enterprise Server Suite,Electronics,12,1200,14400,1978.98,12421.02,6416.290000000001
2026-02-13,TXN-929590,Cloud Workspace Pro,SaaS,27,45,1215,28.88,1186.12,696.9199999999998
2026-06-05,TXN-923628,Cybersecurity Firewall V4,Software,5,600,3000,261.79,2738.21,1385.8600000000001
2026-05-27,TXN-310387,Cybersecurity Firewall V4,Software,2,600,1200,63.24,1136.76,565.38
2026-02-21,TXN-555796,AI Analytics API Token,SaaS,49,250,12250,246.72,12003.28,7179.06
2026-03-09,TXN-905855,AI Analytics API Token,SaaS,38,250,9500,779.52,8720.48,5219.83
2026-02-11,TXN-572585,Enterprise Server Suite,Electronics,13,1200,15600,204.68,15395.32,7850.889999999999
2026-04-12,TXN-472454,AI Analytics API Token,SaaS,25,250,6250,60.43,6189.57,2821.8799999999997
2026-03-19,TXN-407268,Cybersecurity Firewall V4,Software,14,600,8400,99.19,8300.81,4944.219999999999
2026-02-27,TXN-654661,Enterprise Server Suite,Electronics,14,1200,16800,1964.43,14835.57,7103.58
2026-06-20,TXN-662167,AI Analytics API Token,SaaS,40,250,10000,561.94,9438.06,5451.549999999999
2026-04-07,TXN-308137,Cybersecurity Firewall V4,Software,11,600,6600,1060.37,5539.63,2795.32
2026-04-05,TXN-354043,Enterprise Server Suite,Electronics,1,1200,1200,235.56,964.44,484.65000000000003
2026-05-07,TXN-210084,Workstation Pro Setup,Electronics,4,850,3400,372.17,3027.83,1277.48
2026-04-30,TXN-784050,Cybersecurity Firewall V4,Software,2,600,1200,116.76,1083.24,443.65999999999997
2026-05-08,TXN-861058,Enterprise Server Suite,Electronics,1,1200,1200,176.29,1023.71,446.22
2026-08-21,TXN-114390,AI Analytics API Token,SaaS,29,250,7250,318.68,6931.32,3451.16
2026-07-31,TXN-124502,Workstation Pro Setup,Electronics,12,850,10200,177.41,10022.59,5405.74
2026-04-22,TXN-687073,AI Analytics API Token,SaaS,17,250,4250,147.56,4102.44,1809.8499999999995
2026-01-19,TXN-901555,AI Analytics API Token,SaaS,11,250,2750,156.8,2593.2,1239.4499999999998
2026-03-14,TXN-262403,Enterprise Server Suite,Electronics,11,1200,13200,850.19,12349.81,6298.539999999999
2026-01-19,TXN-676250,Enterprise Server Suite,Electronics,5,1200,6000,1493.13,4506.87,2444.97
2026-07-18,TXN-794245,Enterprise Server Suite,Electronics,7,1200,8400,851.86,7548.14,4273.51
2026-06-02,TXN-872291,Cybersecurity Firewall V4,Software,14,600,8400,1255.8,7144.2,3424.58
2026-02-20,TXN-211825,Cybersecurity Firewall V4,Software,2,600,1200,32.6,1167.4,544.4700000000001
2026-01-17,TXN-682943,AI Analytics API Token,SaaS,39,250,9750,13.32,9736.68,4097.7300000000005
2026-01-09,TXN-160186,Workstation Pro Setup,Electronics,8,850,6800,456.75,6343.25,3154.03
2026-07-30,TXN-573196,Cybersecurity Firewall V4,Software,12,600,7200,1523.86,5676.14,3192.82
2026-05-09,TXN-981809,Cloud Workspace Pro,SaaS,36,45,1620,157.54,1462.46,727.99
2026-04-22,TXN-592508,AI Analytics API Token,SaaS,32,250,8000,690.75,7309.25,4181.6900000000005
2026-03-23,TXN-514627,Workstation Pro Setup,Electronics,8,850,6800,793.02,6006.98,2741.5699999999997
2026-05-26,TXN-745832,Workstation Pro Setup,Electronics,6,850,5100,267.73,4832.27,2337.6400000000003
2026-08-26,TXN-880445,AI Analytics API Token,SaaS,39,250,9750,536.59,9213.41,4580.99
2026-01-04,TXN-840045,Workstation Pro Setup,Electronics,9,850,7650,1360.19,6289.8099999999995,3571.8199999999997
2026-05-30,TXN-345847,Workstation Pro Setup,Electronics,13,850,11050,114.16,10935.84,6453.6900000000005
2026-08-05,TXN-859940,Enterprise Server Suite,Electronics,7,1200,8400,662.83,7737.17,3882.48
2026-04-18,TXN-393313,Cloud Workspace Pro,SaaS,46,45,2070,96.09,1973.91,799.47
2026-03-15,TXN-197064,Workstation Pro Setup,Electronics,10,850,8500,1336.76,7163.24,3717.5699999999997
2026-08-11,TXN-939141,AI Analytics API Token,SaaS,43,250,10750,727.64,10022.36,5884.9400000000005
2026-02-14,TXN-370001,Cloud Workspace Pro,SaaS,38,45,1710,215.88,1494.12,887.3999999999999
2026-04-11,TXN-882409,Cloud Workspace Pro,SaaS,36,45,1620,52.87,1567.13,898.3500000000001
2026-02-20,TXN-437164,AI Analytics API Token,SaaS,16,250,4000,193.42,3806.58,2116.39
2026-04-30,TXN-727763,Cloud Workspace Pro,SaaS,8,45,360,4.84,355.16,162.28000000000003
2026-05-14,TXN-538988,AI Analytics API Token,SaaS,9,250,2250,162.54,2087.46,1249.3899999999999
2026-07-30,TXN-670850,Cybersecurity Firewall V4,Software,8,600,4800,1247.37,3552.63,1512.2900000000002
2026-01-03,TXN-180674,Workstation Pro Setup,Electronics,9,850,7650,464.02,7185.98,3281.6799999999994
2026-08-11,TXN-690669,Workstation Pro Setup,Electronics,9,850,7650,1189.92,6460.08,2767.08
2026-05-21,TXN-591874,AI Analytics API Token,SaaS,10,250,2500,171.81,2328.19,1251.25
2026-03-22,TXN-244179,Enterprise Server Suite,Electronics,2,1200,2400,5.9,2394.1,1240.54
2026-04-02,TXN-748002,AI Analytics API Token,SaaS,30,250,7500,333.14,7166.86,4103.67
2026-08-15,TXN-373958,Workstation Pro Setup,Electronics,10,850,8500,1672.64,6827.36,2854.1899999999996
2026-01-13,TXN-355095,Enterprise Server Suite,Electronics,9,1200,10800,1788.26,9011.74,4308.19
2026-07-21,TXN-132940,Enterprise Server Suite,Electronics,9,1200,10800,2029.86,8770.14,4265.32
2026-02-04,TXN-462612,AI Analytics API Token,SaaS,9,250,2250,116.61,2133.39,971.8799999999999
2026-07-03,TXN-926954,Cloud Workspace Pro,SaaS,46,45,2070,221.84,1848.16,944.5500000000001
2026-08-25,TXN-667827,Cybersecurity Firewall V4,Software,2,600,1200,334.67,865.3299999999999,497.62999999999994
2026-07-04,TXN-148784,Cloud Workspace Pro,SaaS,20,45,900,62.64,837.36,480.09000000000003
2026-02-14,TXN-281413,AI Analytics API Token,SaaS,10,250,2500,176.91,2323.09,1344.5100000000002
2026-05-10,TXN-257255,Workstation Pro Setup,Electronics,9,850,7650,671.13,6978.87,4133.23
2026-06-14,TXN-519972,Enterprise Server Suite,Electronics,4,1200,4800,318.67,4481.33,1965.71
2026-08-19,TXN-800146,Cloud Workspace Pro,SaaS,42,45,1890,24.17,1865.83,796.27
2026-08-11,TXN-485105,Cloud Workspace Pro,SaaS,19,45,855,17.11,837.89,386.83
2026-03-28,TXN-213153,Enterprise Server Suite,Electronics,6,1200,7200,1053.06,6146.9400000000005,3087.5600000000004
2026-04-04,TXN-637691,Cybersecurity Firewall V4,Software,9,600,5400,432.77,4967.23,2075.6399999999994
2026-06-30,TXN-496601,Cybersecurity Firewall V4,Software,4,600,2400,450.76,1949.24,1140.2
2026-08-25,TXN-264404,AI Analytics API Token,SaaS,30,250,7500,193.11,7306.89,4185.88
2026-07-06,TXN-395135,Cybersecurity Firewall V4,Software,7,600,4200,1034.64,3165.3599999999997,1285.4599999999996
2026-06-03,TXN-920217,AI Analytics API Token,SaaS,13,250,3250,303.01,2946.99,1262.37
2026-06-28,TXN-135187,Workstation Pro Setup,Electronics,14,850,11900,627.25,11272.75,6134.34
2026-01-11,TXN-945844,Enterprise Server Suite,Electronics,6,1200,7200,1254.04,5945.96,2705.02
2026-02-08,TXN-847642,Cloud Workspace Pro,SaaS,31,45,1395,19.2,1375.8,638.1099999999999
2026-07-12,TXN-948152,AI Analytics API Token,SaaS,39,250,9750,633.93,9116.07,3678.37
2026-02-12,TXN-227101,Workstation Pro Setup,Electronics,3,850,2550,108.46,2441.54,1417.55
2026-08-24,TXN-232283,Cybersecurity Firewall V4,Software,10,600,6000,99.18,5900.82,3036.6899999999996
2026-08-18,TXN-454388,Cybersecurity Firewall V4,Software,10,600,6000,495.31,5504.69,2864.6799999999994
2026-02-18,TXN-695644,Enterprise Server Suite,Electronics,3,1200,3600,430.08,3169.92,1676.71
2026-08-01,TXN-246692,Cybersecurity Firewall V4,Software,10,600,6000,1287.58,4712.42,2574.73
2026-01-15,TXN-387667,AI Analytics API Token,SaaS,20,250,5000,19.9,4980.1,2392.76
2026-02-16,TXN-575573,Cybersecurity Firewall V4,Software,8,600,4800,1415.61,3384.3900000000003,1696.2700000000004
2026-06-04,TXN-168359,Cloud Workspace Pro,SaaS,42,45,1890,237.81,1652.19,701.48
2026-04-07,TXN-916117,Cybersecurity Firewall V4,Software,7,600,4200,242.54,3957.46,2293.84
2026-07-10,TXN-339646,Cybersecurity Firewall V4,Software,8,600,4800,70.22,4729.78,2039.7399999999998
2026-04-03,TXN-386287,Enterprise Server Suite,Electronics,14,1200,16800,3177.92,13622.08,6586.45
2026-02-05,TXN-752694,Workstation Pro Setup,Electronics,13,850,11050,407.19,10642.81,6264.349999999999
2026-06-18,TXN-786093,Cybersecurity Firewall V4,Software,6,600,3600,52.93,3547.07,1721.91
2026-04-27,TXN-284535,Enterprise Server Suite,Electronics,9,1200,10800,943.96,9856.04,4738.100000000001
2026-07-24,TXN-914299,Cloud Workspace Pro,SaaS,33,45,1485,163.77,1321.23,627.41
2026-03-13,TXN-557576,Cybersecurity Firewall V4,Software,5,600,3000,803.8,2196.2,1014.8999999999999
2026-01-27,TXN-469792,Cloud Workspace Pro,SaaS,6,45,270,27.39,242.61,103.91000000000003
2026-03-28,TXN-558818,Cloud Workspace Pro,SaaS,46,45,2070,57.16,2012.84,1165.17
2026-01-06,TXN-753817,Cybersecurity Firewall V4,Software,10,600,6000,1112.91,4887.09,2168.44
2026-03-23,TXN-579767,Cloud Workspace Pro,SaaS,16,45,720,72.67,647.33,324.02000000000004
2026-04-22,TXN-327444,Workstation Pro Setup,Electronics,1,850,850,3.26,846.74,434.89
2026-04-26,TXN-778710,Cybersecurity Firewall V4,Software,14,600,8400,528.99,7871.01,3480.6800000000003
2026-03-16,TXN-946334,Workstation Pro Setup,Electronics,13,850,11050,2021.79,9028.21,5034.65
2026-07-21,TXN-659119,AI Analytics API Token,SaaS,28,250,7000,350.43,6649.57,2777.1499999999996
2026-02-28,TXN-442776,Enterprise Server Suite,Electronics,3,1200,3600,209.59,3390.41,1927.9499999999998
2026-08-14,TXN-253412,AI Analytics API Token,SaaS,5,250,1250,94.35,1155.65,621.8600000000001
2026-08-15,TXN-665544,Cybersecurity Firewall V4,Software,10,600,6000,4.18,5995.82,2417.6
2026-08-22,TXN-841067,Cloud Workspace Pro,SaaS,27,45,1215,151.82,1063.18,540.5600000000001
2026-01-07,TXN-336545,Enterprise Server Suite,Electronics,10,1200,12000,590.0,11410.0,4684.26
2026-08-21,TXN-367291,Workstation Pro Setup,Electronics,4,850,3400,307.96,3092.04,1270.3899999999999
2026-03-18,TXN-396952,Enterprise Server Suite,Electronics,12,1200,14400,677.89,13722.11,7399.6900000000005
2026-07-02,TXN-710610,Enterprise Server Suite,Electronics,10,1200,12000,1539.78,10460.22,6051.82
2026-01-22,TXN-531779,AI Analytics API Token,SaaS,49,250,12250,241.55,12008.45,6970.64
2026-03-09,TXN-353608,Workstation Pro Setup,Electronics,4,850,3400,558.6,2841.4,1503.63
2026-05-26,TXN-494798,Cloud Workspace Pro,SaaS,25,45,1125,36.84,1088.16,640.99
2026-02-08,TXN-195419,Cybersecurity Firewall V4,Software,6,600,3600,185.97,3414.03,1754.14
2026-06-08,TXN-417953,AI Analytics API Token,SaaS,13,250,3250,138.05,3111.95,1654.4699999999998
2026-06-25,TXN-987278,AI Analytics API Token,SaaS,37,250,9250,911.68,8338.32,3857.84
2026-06-28,TXN-271236,Workstation Pro Setup,Electronics,2,850,1700,36.39,1663.61,738.4099999999999
2026-03-23,TXN-858795,Workstation Pro Setup,Electronics,12,850,10200,998.05,9201.95,5120.43
2026-04-09,TXN-389962,Cybersecurity Firewall V4,Software,1,600,600,17.7,582.3,297.05999999999995
2026-03-22,TXN-956035,Cybersecurity Firewall V4,Software,13,600,7800,560.04,7239.96,3440.26
2026-04-10,TXN-992017,Cloud Workspace Pro,SaaS,13,45,585,23.82,561.18,336.28999999999996
2026-07-25,TXN-431612,Enterprise Server Suite,Electronics,6,1200,7200,1294.9,5905.1,3509.8500000000004
2026-01-04,TXN-388642,Cloud Workspace Pro,SaaS,48,45,2160,291.0,1869.0,771.74
2026-04-24,TXN-524190,Cloud Workspace Pro,SaaS,42,45,1890,4.79,1885.21,788.1800000000001
2026-01-20,TXN-666134,Cloud Workspace Pro,SaaS,29,45,1305,157.68,1147.32,670.77
2026-07-25,TXN-107265,Enterprise Server Suite,Electronics,12,1200,14400,852.47,13547.53,7901.02
2026-08-24,TXN-764607,Cybersecurity Firewall V4,Software,6,600,3600,1067.57,2532.4300000000003,1345.0700000000004
2026-02-02,TXN-710777,AI Analytics API Token,SaaS,34,250,8500,181.22,8318.78,3690.6600000000008
2026-07-04,TXN-292941,Cybersecurity Firewall V4,Software,14,600,8400,233.17,8166.83,4247.68
2026-03-09,TXN-307158,Enterprise Server Suite,Electronics,3,1200,3600,149.88,3450.12,1389.5899999999997
2026-08-03,TXN-172255,Enterprise Server Suite,Electronics,2,1200,2400,42.04,2357.96,1388.0700000000002
2026-01-31,TXN-468697,Workstation Pro Setup,Electronics,2,850,1700,82.86,1617.14,871.3500000000001
2026-04-16,TXN-667256,Workstation Pro Setup,Electronics,10,850,8500,1244.18,7255.82,4101.039999999999
2026-06-11,TXN-664790,Cybersecurity Firewall V4,Software,14,600,8400,178.16,8221.84,4338.6
2026-03-08,TXN-883924,Cybersecurity Firewall V4,Software,3,600,1800,256.25,1543.75,674.29
2026-07-17,TXN-176298,AI Analytics API Token,SaaS,46,250,11500,935.65,10564.35,4828.01
2026-04-13,TXN-400589,Cloud Workspace Pro,SaaS,30,45,1350,31.27,1318.73,625.9300000000001
2026-02-13,TXN-741404,Cybersecurity Firewall V4,Software,11,600,6600,890.36,5709.64,3031.5200000000004
2026-05-04,TXN-240562,Cloud Workspace Pro,SaaS,13,45,585,16.88,568.12,259.36
2026-01-05,TXN-883258,AI Analytics API Token,SaaS,19,250,4750,9.07,4740.93,2190.51
2026-02-09,TXN-696649,Cloud Workspace Pro,SaaS,31,45,1395,95.29,1299.71,645.1700000000001
2026-06-06,TXN-730368,Workstation Pro Setup,Electronics,9,850,7650,222.64,7427.36,3152.2
2026-04-21,TXN-532859,Cloud Workspace Pro,SaaS,36,45,1620,51.22,1568.78,867.0
2026-04-27,TXN-393132,Cybersecurity Firewall V4,Software,1,600,600,74.81,525.19,287.98
2026-06-05,TXN-765329,Enterprise Server Suite,Electronics,11,1200,13200,1478.68,11721.32,5889.03
2026-04-27,TXN-519503,Cloud Workspace Pro,SaaS,20,45,900,94.78,805.22,401.42
2026-07-12,TXN-769745,Enterprise Server Suite,Electronics,6,1200,7200,523.8,6676.2,2845.45
2026-06-15,TXN-506491,Cloud Workspace Pro,SaaS,28,45,1260,112.29,1147.71,523.52
2026-03-15,TXN-880237,Enterprise Server Suite,Electronics,7,1200,8400,457.22,7942.78,4367.99
2026-05-30,TXN-481382,Cloud Workspace Pro,SaaS,43,45,1935,271.35,1663.65,786.21
2026-04-14,TXN-756884,Cloud Workspace Pro,SaaS,29,45,1305,121.94,1183.06,604.0999999999999
2026-07-02,TXN-407980,AI Analytics API Token,SaaS,13,250,3250,53.48,3196.52,1658.1399999999999
2026-08-14,TXN-755337,AI Analytics API Token,SaaS,38,250,9500,118.97,9381.03,4911.81
2026-04-30,TXN-334898,AI Analytics API Token,SaaS,10,250,2500,89.69,2410.31,1141.95
2026-03-08,TXN-670178,Cloud Workspace Pro,SaaS,43,45,1935,88.94,1846.06,752.3799999999999
2026-05-19,TXN-446140,Enterprise Server Suite,Electronics,14,1200,16800,2014.43,14785.57,5994.529999999999
2026-07-29,TXN-787823,Workstation Pro Setup,Electronics,13,850,11050,1125.24,9924.76,5905.89
2026-06-25,TXN-817997,AI Analytics API Token,SaaS,26,250,6500,476.2,6023.8,2789.3500000000004
2026-01-29,TXN-616394,AI Analytics API Token,SaaS,19,250,4750,195.29,4554.71,2519.37
2026-07-27,TXN-150390,Cloud Workspace Pro,SaaS,36,45,1620,83.0,1537.0,818.14
2026-03-07,TXN-289773,AI Analytics API Token,SaaS,44,250,11000,161.27,10838.73,6157.12
2026-01-25,TXN-412712,Enterprise Server Suite,Electronics,5,1200,6000,933.82,5066.18,2726.7000000000003
2026-02-07,TXN-710682,Cybersecurity Firewall V4,Software,9,600,5400,187.53,5212.47,2247.42
2026-07-17,TXN-162119,Workstation Pro Setup,Electronics,4,850,3400,54.86,3345.14,1557.2599999999998
